"clientName","clientAppId","status","isMicrosoft","isThirdParty","isHomeTenant","isHidden","publisher","publisherDomain","publisherDomainMatchesMicrosoft","publisherDomainMatchesTenant","verifiedPublisherName","verifiedPublisherId","appOwnerOrgId","msOwnerOrgMatch","msPublisherMatch","verifiedPublisherMatchesMicrosoft","msHasIntegratedTag","msHasGalleryTag","msKnownAppId","servicePrincipalType","servicePrincipalNames","servicePrincipalNameMatchesMicrosoft","servicePrincipalNameMatchesTenant","servicePrincipalTags","notes","ssoState","staleApp","tags","adminScopes","userScopes","userCount"
"Graph explorer","de8bc8b5-d9f9-48b1-a8ad-b748da725064","fail","True","False","False","False","Microsoft",,"False","False","Microsoft Corporation","5206095","72f988bf-86f1-41af-91ab-2d7cd011db47","True","True","True","True","False","de8bc8b5-d9f9-48b1-a8ad-b748da725064","Application","de8bc8b5-d9f9-48b1-a8ad-b748da725064","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;User Consent;user-perm: 63;user-count: 3;Microsoft","Microsoft Graph:APIConnectors.Read.All;Microsoft Graph:AuditLog.Read.All;Microsoft Graph:Calendars.ReadWrite;Microsoft Graph:Chat.Read;Microsoft Graph:Chat.ReadBasic;Microsoft Graph:Contacts.ReadWrite;Microsoft Graph:DelegatedPermissionGrant.ReadWrite.All;Microsoft Graph:Device.Read.All;Microsoft Graph:DeviceLocalCredential.Read.All;Microsoft Graph:DeviceManagementConfiguration.Read.All;Microsoft Graph:DeviceManagementManagedDevices.PrivilegedOperations.All;Microsoft Graph:DeviceManagementManagedDevices.Read.All;Microsoft Graph:DeviceManagementRBAC.Read.All;Microsoft Graph:DeviceManagementRBAC.ReadWrite.All;Microsoft Graph:DeviceManagementServiceConfig.Read.All;Microsoft Graph:Directory.Read.All;Microsoft Graph:Directory.ReadWrite.All;Microsoft Graph:Files.ReadWrite.All;Microsoft Graph:Group.ReadWrite.All;Microsoft Graph:IdentityRiskEvent.Read.All;Microsoft Graph:Mail.Read;Microsoft Graph:Mail.ReadWrite;Microsoft Graph:MailboxSettings.ReadWrite;Microsoft Graph:Notes.ReadWrite.All;Microsoft Graph:offline_access;Microsoft Graph:OnPremDirectorySynchronization.ReadWrite.All;Microsoft Graph:openid;Microsoft Graph:People.Read;Microsoft Graph:Place.Read;Microsoft Graph:Policy.Read.All;Microsoft Graph:Presence.Read;Microsoft Graph:Presence.Read.All;Microsoft Graph:PrinterShare.ReadBasic.All;Microsoft Graph:PrintJob.Create;Microsoft Graph:PrintJob.ReadBasic;Microsoft Graph:profile;Microsoft Graph:PublicKeyInfrastructure.ReadWrite.All;Microsoft Graph:Reports.Read.All;Microsoft Graph:SecurityAnalyzedMessage.Read.All;Microsoft Graph:Sites.ReadWrite.All;Microsoft Graph:Tasks.ReadWrite;Microsoft Graph:ThreatHunting.Read.All;Microsoft Graph:ThreatIntelligence.Read.All;Microsoft Graph:ThreatSubmission.Read;Microsoft Graph:ThreatSubmission.Read.All;Microsoft Graph:User.Read;Microsoft Graph:User.ReadBasic.All;Microsoft Graph:User.ReadWrite.All;Microsoft Graph:UserAuthenticationMethod.Read;Microsoft Graph:UserAuthenticationMethod.Read.All;Microsoft Graph:UserAuthenticationMethod.ReadWrite;Microsoft Graph:UserAuthenticationMethod.ReadWrite.All","Microsoft Graph:AgentInstance.Read.All;Microsoft Graph:AgentInstance.ReadWrite.All;Microsoft Graph:APIConnectors.Read.All;Microsoft Graph:Application.Read.All;Microsoft Graph:AuditLog.Read.All;Microsoft Graph:Calendars.ReadWrite;Microsoft Graph:Chat.Read;Microsoft Graph:Chat.ReadBasic;Microsoft Graph:Contacts.ReadWrite;Microsoft Graph:CopilotPackages.Read.All;Microsoft Graph:CopilotPackages.ReadWrite.All;Microsoft Graph:DelegatedPermissionGrant.ReadWrite.All;Microsoft Graph:Device.Read.All;Microsoft Graph:DeviceManagementConfiguration.Read.All;Microsoft Graph:DeviceManagementConfiguration.ReadWrite.All;Microsoft Graph:DeviceManagementManagedDevices.PrivilegedOperations.All;Microsoft Graph:DeviceManagementManagedDevices.Read.All;Microsoft Graph:DeviceManagementRBAC.Read.All;Microsoft Graph:DeviceManagementRBAC.ReadWrite.All;Microsoft Graph:DeviceManagementServiceConfig.Read.All;Microsoft Graph:Directory.AccessAsUser.All;Microsoft Graph:Directory.Read.All;Microsoft Graph:Directory.ReadWrite.All;Microsoft Graph:DirectoryRecommendations.Read.All;Microsoft Graph:email;Microsoft Graph:ExternalItem.Read.All;Microsoft Graph:Files.ReadWrite.All;Microsoft Graph:Group.ReadWrite.All;Microsoft Graph:IdentityRiskEvent.Read.All;Microsoft Graph:Mail.Read;Microsoft Graph:Mail.ReadWrite;Microsoft Graph:MailboxSettings.ReadWrite;Microsoft Graph:Notes.ReadWrite.All;Microsoft Graph:offline_access;Microsoft Graph:OnPremDirectorySynchronization.ReadWrite.All;Microsoft Graph:openid;Microsoft Graph:People.Read;Microsoft Graph:Place.Read;Microsoft Graph:Policy.Read.All;Microsoft Graph:Presence.Read;Microsoft Graph:Presence.Read.All;Microsoft Graph:PrinterShare.ReadBasic.All;Microsoft Graph:PrintJob.Create;Microsoft Graph:PrintJob.ReadBasic;Microsoft Graph:profile;Microsoft Graph:Reports.Read.All;Microsoft Graph:SecurityAnalyzedMessage.Read.All;Microsoft Graph:Sites.ReadWrite.All;Microsoft Graph:Tasks.ReadWrite;Microsoft Graph:ThreatHunting.Read.All;Microsoft Graph:ThreatIntelligence.Read.All;Microsoft Graph:ThreatSubmission.Read;Microsoft Graph:ThreatSubmission.Read.All;Microsoft Graph:User-PasswordProfile.ReadWrite.All;Microsoft Graph:User.EnableDisableAccount.All;Microsoft Graph:User.Read;Microsoft Graph:User.ReadBasic.All;Microsoft Graph:User.ReadWrite;Microsoft Graph:User.ReadWrite.All;Microsoft Graph:UserAuthenticationMethod.Read;Microsoft Graph:UserAuthenticationMethod.Read.All;Microsoft Graph:UserAuthenticationMethod.ReadWrite;Microsoft Graph:UserAuthenticationMethod.ReadWrite.All","3"
"MDI_Sensor_Health_Issues_Sentinel_Ingest_Hada","9cc6085a-c480-40da-b3a3-e1b1e27dd1cc","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","9cc6085a-c480-40da-b3a3-e1b1e27dd1cc","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","False","Hidden;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"MiSP to Sentinel","ec6e0178-3b10-4000-9f54-fcbeaff21f02","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","ec6e0178-3b10-4000-9f54-fcbeaff21f02","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"Samsung Email","8acd33ea-7197-4a96-bc33-d7cc7101262f","warn","False","True","False","False","SAMSUNG Electronics Co., LTD.",,"False","False",,,"60d4c39a-f31f-4638-bb43-8822172b892d","False","False","False","True","False",,"Application","8acd33ea-7197-4a96-bc33-d7cc7101262f","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;3rd Party","Microsoft Graph:EAS.AccessAsUser.All;Microsoft Graph:IMAP.AccessAsUser.All;Microsoft Graph:offline_access;Microsoft Graph:openid;Microsoft Graph:POP.AccessAsUser.All;Microsoft Graph:profile;Microsoft Graph:SMTP.Send;Microsoft Graph:User.Read","","0"
"Atlassian","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","pass","False","True","False","False","Default Directory",,"False","False",,,"439cd382-947c-487d-a18f-fd64237bec72","False","False","False","True","False",,"Application","46cdaa3f-9339-4b60-bf04-4dd98cd903d7","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;3rd Party","Microsoft Graph:email;Microsoft Graph:openid;Microsoft Graph:profile","","0"
"DM BMD SSO Test2","a6aafdb0-400e-4e4b-8580-b75b23fa1cd8","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","a6aafdb0-400e-4e4b-8580-b75b23fa1cd8","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:email;Microsoft Graph:openid;Microsoft Graph:profile;Microsoft Graph:User.Read","","0"
"AppRegChecker-subth","da3a3d45-0252-4711-92df-a6fac236650e","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","da3a3d45-0252-4711-92df-a6fac236650e","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"AdminDroid Service Application","a602282b-06c8-47be-b9c0-45ec2536935d","fail","False","False","True","False","Base-IT Intune.cc","admindroid.com","False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","a602282b-06c8-47be-b9c0-45ec2536935d;https://admindroid.com/serviceapplication","False","False","",,"OpenID Connect","True","staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Windows Azure Active Directory:Directory.AccessAsUser.All;Windows Azure Active Directory:Directory.ReadWrite.All","","0"
"WacDa Test App","6de07403-9222-46b9-8fb3-b2d050e604f9","fail","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","6de07403-9222-46b9-8fb3-b2d050e604f9","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:DeviceManagementConfiguration.ReadWrite.All;Microsoft Graph:Group.Read.All;Microsoft Graph:User.Read","","0"
"Azure Logic Apps - Azure AD","3b13822f-f876-487a-8e0e-963e828bd9a2","fail","True","False","False","False","Microsoft Accounts",,"False","False",,,"9188040d-6c67-4c5b-b112-36a304b66dad","True","True","False","True","False",,"Application","3b13822f-f876-487a-8e0e-963e828bd9a2","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","User Consent;user-perm: 4;user-count: 1;Microsoft","","Microsoft Graph:Directory.ReadWrite.All;Microsoft Graph:Group.ReadWrite.All;Microsoft Graph:offline_access;Microsoft Graph:User.ReadWrite.All","1"
"Lanja_Intune_Automation","f4a5a551-0d94-4903-b969-fa46d6f02ae1","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","f4a5a551-0d94-4903-b969-fa46d6f02ae1","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"Secure Score Workbook","45f76012-060a-437e-a23b-b961bec1369d","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","45f76012-060a-437e-a23b-b961bec1369d","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"Disabled","False","Hidden;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"Polly","228f3e22-92b5-4c6d-91e8-9dcc1757ad36","pass","False","True","False","False","Polly","teams.polly.ai","False","False","Polly","6142723","9eab1974-31cc-4aa8-8ba7-c8943c73f995","False","False","False","True","False",,"Application","api://teams.polly.ai/228f3e22-92b5-4c6d-91e8-9dcc1757ad36;228f3e22-92b5-4c6d-91e8-9dcc1757ad36","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;3rd Party","Microsoft Graph:email;Microsoft Graph:offline_access;Microsoft Graph:openid;Microsoft Graph:profile;Microsoft Graph:User.Read","","0"
"mwconcierge","36fb1d92-174f-4b1e-8da6-0f4ecc752816","fail","False","True","False","False","Karelpelck",,"False","False",,,"8a1eb75c-e63b-42b2-9726-ded995882550","False","False","False","True","False",,"Application","36fb1d92-174f-4b1e-8da6-0f4ecc752816","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","User Consent;user-perm: 13;user-count: 1;3rd Party","","Microsoft Graph:Application.Read.All;Microsoft Graph:DeviceManagementApps.ReadWrite.All;Microsoft Graph:DeviceManagementConfiguration.ReadWrite.All;Microsoft Graph:DeviceManagementRBAC.ReadWrite.All;Microsoft Graph:DeviceManagementServiceConfig.ReadWrite.All;Microsoft Graph:Group.ReadWrite.All;Microsoft Graph:openid;Microsoft Graph:Policy.Read.All;Microsoft Graph:Policy.ReadWrite.ConditionalAccess;Microsoft Graph:profile;Microsoft Graph:RoleManagement.Read.Directory;Microsoft Graph:User.Read;Microsoft Graph:User.ReadBasic.All","1"
"[Storage Account] sa0frada0entrakerberos.file.core.windows.net","319a4198-7330-4195-abe4-02b7967a388f","pass","True","False","False","False","Base-IT Intune.cc","sa0frada0entrakerberos.file.core.windows.net","True","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False",,"Application","cifs/sa0frada0entrakerberos.file.core.windows.net;api://a65f6b72-abef-4f0b-88d6-3256be9a72d1/cifs/sa0frada0entrakerberos.file.core.windows.net;HTTP/sa0frada0entrakerberos.file.core.windows.net;HOST/sa0frada0entrakerberos.file.core.windows.net;api://a65f6b72-abef-4f0b-88d6-3256be9a72d1/HTTP/sa0frada0entrakerberos.file.core.windows.net;api://a65f6b72-abef-4f0b-88d6-3256be9a72d1/HOST/sa0frada0entrakerberos.file.core.windows.net;319a4198-7330-4195-abe4-02b7967a388f","True","False","kdc_enable_cloud_group_sids",,"Disabled","True","staleApps;Admin Consent;user-perm: 0;user-count: 0;Microsoft","Microsoft Graph:openid;Microsoft Graph:profile;Microsoft Graph:User.Read","","0"
"SubTo-TeamsReadOnly","25d42508-5581-434d-9788-69e9aac1847f","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","25d42508-5581-434d-9788-69e9aac1847f","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"WindowsDefenderATPThreatIntelAPI","92f79662-d42d-488f-9366-478da237826a","pass","True","False","False","False","Base-IT Intune.cc","windowsdefenderatpthreatintelapi","False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","False","False","92f79662-d42d-488f-9366-478da237826a","Application","92f79662-d42d-488f-9366-478da237826a;https://WindowsDefenderATPThreatIntelAPI","False","False","",,"OpenID Connect","True","staleApps;Admin Consent;user-perm: 0;user-count: 0;Microsoft","Windows Azure Active Directory:User.Read","","0"
"Work IQ CLI","ba081686-5d24-4bc6-a0d6-d034ecffed87","warn","True","False","False","False","PRDTRS01",,"False","False","Microsoft Corporation","5206095","cdc5aeea-15c5-4db6-b079-fcadd2505dc2","False","False","True","True","False",,"Application","ba081686-5d24-4bc6-a0d6-d034ecffed87","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;Microsoft","Microsoft Graph:ChannelMessage.Read.All;Microsoft Graph:Chat.Read;Microsoft Graph:ExternalItem.Read.All;Microsoft Graph:Mail.Read;Microsoft Graph:OnlineMeetingTranscript.Read.All;Microsoft Graph:People.Read.All;Microsoft Graph:Sites.Read.All","","0"
"IntuneAssistant API","afe66ddf-67d4-4d61-8a51-beca7b799f52","fail","False","True","False","False","YellowBlocks","afe66ddf-67d4-4d61-8a51-beca7b799f52","False","False","YellowBlocks","6964868","6a80764a-ca95-4b1c-8613-be4373d4aaac","False","False","False","True","False",,"Application","api://afe66ddf-67d4-4d61-8a51-beca7b799f52;afe66ddf-67d4-4d61-8a51-beca7b799f52","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","User Consent;user-perm: 5;user-count: 1;3rd Party","","Microsoft Graph:DeviceManagementApps.Read.All;Microsoft Graph:DeviceManagementConfiguration.Read.All;Microsoft Graph:DeviceManagementServiceConfig.Read.All;Microsoft Graph:Directory.AccessAsUser.All;Microsoft Graph:Group.Read.All","1"
"Intune Mermaid","0a1634e7-ae70-426c-acdc-1dfab4c5a45a","warn","False","True","False","False","Intune Tech",,"False","False",,,"73925f60-2387-41d1-a78c-d27c42472f24","False","False","False","True","False",,"Application","0a1634e7-ae70-426c-acdc-1dfab4c5a45a","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;3rd Party","Microsoft Graph:DeviceManagementApps.Read.All;Microsoft Graph:DeviceManagementConfiguration.Read.All;Microsoft Graph:DeviceManagementRBAC.Read.All;Microsoft Graph:GroupMember.Read.All;Microsoft Graph:offline_access;Microsoft Graph:openid;Microsoft Graph:profile;Microsoft Graph:User.Read","","0"
"FraDa_IntuneBrew","e3c1d0b2-9af5-4183-b05a-a3ae9e0c5d84","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","e3c1d0b2-9af5-4183-b05a-a3ae9e0c5d84","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"PA_Entra","ca222095-c11c-4aa1-b0e6-f499f59c1f84","pass","False","False","True","True","Base-IT Intune.cc","ca222095-c11c-4aa1-b0e6-f499f59c1f84","False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","api://ca222095-c11c-4aa1-b0e6-f499f59c1f84;ca222095-c11c-4aa1-b0e6-f499f59c1f84","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"MDE KPI Dashboard","32647d2a-f9f2-445d-898a-f3520f987201","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","32647d2a-f9f2-445d-898a-f3520f987201","False","False","WindowsAzureActiveDirectoryIntegratedApp;HideApp","by WalJu - Test: 11.2.26","Disabled","True","Hidden;staleApps;Admin Consent;user-perm: 0;user-count: 0;Home Tenant","Microsoft Graph:User.Read","","0"
"AR-LugDo-EasyAuth","9be65383-a946-40a7-87f8-9dc30c1967f3","pass","False","False","True","True","Base-IT Intune.cc",,"False","False",,,"a65f6b72-abef-4f0b-88d6-3256be9a72d1","False","False","False","True","False",,"Application","9be65383-a946-40a7-87f8-9dc30c1967f3","False","False","HideApp;WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Hidden;User Consent;user-perm: 3;user-count: 1;Home Tenant","","Microsoft Graph:email;Microsoft Graph:openid;Microsoft Graph:profile","1"
"AdminDroid Office 365 Reporter","ec33ccf2-44c3-48fe-b730-3f8b3ea561fc","fail","True","False","False","False","Admindroid","admindroids.onmicrosoft.com","False","False",,,"7228f07f-efee-4159-9393-be6efb253fd0","False","False","False","True","False",,"Application","ec33ccf2-44c3-48fe-b730-3f8b3ea561fc;http://admindroids.onmicrosoft.com/directoryAccess","True","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;Microsoft","Windows Azure Active Directory:Directory.AccessAsUser.All","","0"
"Microsoft Intune PowerShell","d1ddf0e4-d672-4dae-b554-9d5bdfd93547","fail","True","False","False","False","Microsoft",,"False","False",,,"72f988bf-86f1-41af-91ab-2d7cd011db47","True","True","False","True","False","d1ddf0e4-d672-4dae-b554-9d5bdfd93547","Application","d1ddf0e4-d672-4dae-b554-9d5bdfd93547","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;Microsoft","Microsoft Graph:DeviceManagementApps.ReadWrite.All;Microsoft Graph:DeviceManagementConfiguration.ReadWrite.All;Microsoft Graph:DeviceManagementManagedDevices.PrivilegedOperations.All;Microsoft Graph:DeviceManagementManagedDevices.ReadWrite.All;Microsoft Graph:DeviceManagementRBAC.ReadWrite.All;Microsoft Graph:DeviceManagementServiceConfig.ReadWrite.All;Microsoft Graph:Directory.Read.All;Microsoft Graph:Group.ReadWrite.All;Microsoft Graph:openid;Windows Azure Active Directory:Group.Read.All;Windows Azure Active Directory:User.Read","","0"
"Confluence Cloud","4aa38041-66a2-41a4-ac97-55bc828a9803","warn","False","True","False","False","Atlassian - PI Teams Team","msteams-confluence.services.atlassian.com","False","False","Atlassian","5410067","f9bc1ba0-fc67-4045-b1af-0969c406b55f","False","False","False","True","False",,"Application","api://msteams-confluence.services.atlassian.com/4aa38041-66a2-41a4-ac97-55bc828a9803;4aa38041-66a2-41a4-ac97-55bc828a9803","False","False","WindowsAzureActiveDirectoryIntegratedApp",,"OpenID Connect","False","Admin Consent;user-perm: 0;user-count: 0;3rd Party","Microsoft Graph:Calendars.Read;Microsoft Graph:Chat.ReadBasic;Microsoft Graph:email;Microsoft Graph:offline_access;Microsoft Graph:openid;Microsoft Graph:profile;Microsoft Graph:User.ReadBasic.All","","0"
